speed;elapsedTime;elapsedDistance;lateralAcceleration;longitudinalAcceleration;gear;gearRatio;engineSpeed;torque;power;downForce;dragForce;tractionControl;throttlePosition;brakePosition;cornerRadius;sectorIndex;maximumCornerSpeed;loadSensitiveLatGrip;loadSensitiveLongGrip;yawangle;yawvelocity;yawacceleration;xposition;yposition;trackelevation;fz;
Speed (linear);Time;Length;Acceleration (linear);Acceleration (linear);Unitless;Unitless;Speed (angular);Torque;Power;Force;Force;Ratio;Ratio;Ratio;Length;Unitless;Speed (linear);Unitless;Unitless;Angle;Speed (angular);Acceleration (angular);Length;Length;Length;Force;
km/h;s;m;m/s^2;m/s^2;-;-;rpm;N.m;kW;N;N;%;%;%;m;-;km/h;-;-;deg;rpm;deg/s^2;m;m;m;N;
15.3969450098116;0.524042611335664;1.4;0;6.25771416876237;1;5.15;793.715378625906;148.967544437567;12.3818367015223;22.4089712145376;11.0145790715524;13.0797534359564;100;0;0;1;0;1.8;1.59267187164933;0;0;0;1.4;-2.57167334302699E-16;0;3710.96897121454;
15.9237222694483;0.547423872993128;1.5;0;6.25830285420184;1;5.15;820.870844324953;149.103457679304;12.8171410428966;23.9685625943141;11.7811578853408;13.1256292962089;100;0;0;1;0;1.8;1.59266789253003;0;0;0;1.5;-2.75536429610035E-16;0;3712.52856259431;
16.4331209134434;0.570031652374631;1.6;0;6.25889084213768;1;5.15;847.130439155771;149.234887082862;13.2388196659058;25.5265958740757;12.5469708533593;13.1685581421691;100;0;0;1;0;1.8;1.5926639180362;0;0;0;1.6;-2.93905524917371E-16;0;3714.08659587408;
16.9267753950317;0.591938629259678;1.7;0;6.25947822947913;1;5.15;872.578419486584;149.362254351785;13.6481549888129;27.083280289247;13.3121208201384;13.2088375649239;100;0;0;1;0;1.8;1.59265994751306;0;0;0;1.7;-3.12274620224706E-16;0;3715.64328028925;
17.4060778122949;0.613206708477275;1.8;0;6.26006509514596;1;5.15;897.286548232378;149.485918659822;14.0462391928527;28.6387885336812;14.0766926690975;13.2467182657788;100;0;0;1;0;1.8;1.5926559804274;0;0;0;1.8;-3.30643715532042E-16;0;3717.19878853368;
17.8722255818866;0.633889139285766;1.9;0;6.26065150427523;1;5.15;921.316552444338;149.606188951173;14.4340116567252;30.1932648254976;14.840757287109;13.282413818134;100;0;0;1;0;1.8;1.59265201633911;0;0;0;1.9;-3.49012810839378E-16;0;3718.7532648255;
18.3262576652115;0.654032125862931;2;0;6.2612375112635;1;5.15;944.721990776093;149.723333287168;14.8122873996039;31.7468308589671;15.6043744900008;13.316107956052;100;0;0;1;0;1.8;1.59264805488067;0;0;0;2;-3.67381906146713E-16;0;3720.30683085897;
18.7690825433847;0.673676070992186;2.1;0;6.26182316201168;1;5.15;967.549695598069;149.837586064054;15.1817790438463;33.2995902753179;16.3675952200715;13.3479601162665;100;0;0;1;0;1.8;1.59264409574195;0;0;0;2.1;-3.85751001454049E-16;0;3721.85959027532;
19.2015001318071;0.692856550334629;2.2;0;6.26240849561128;1;5.15;989.840902697952;149.949153667157;15.543114018456;34.8516320744899;17.1304632230544;13.3781097203618;100;0;0;1;0;1.8;1.59264013865883;0;0;0;2.2;-4.04120096761385E-16;0;3723.41163207449;
19.6242191683106;0.711605085476613;2.3;0;6.26299354563127;1;5.15;1011.63214764277;150;15.890680615849;36.4030332557379;17.8930163460407;13.4066795310068;100;0;0;1;0;1.8;1.5926361834045;0;0;0;2.3;-4.2248919206872E-16;0;3724.96303325574;
