speed;elapsedTime;elapsedDistance;lateralAcceleration;longitudinalAcceleration;gear;gearRatio;engineSpeed;torque;power;downForce;dragForce;tractionControl;throttlePosition;brakePosition;cornerRadius;sectorIndex;maximumCornerSpeed;loadSensitiveLatGrip;loadSensitiveLongGrip;yawangle;yawvelocity;yawacceleration;xposition;yposition;trackelevation;fz;
Speed (linear);Time;Length;Acceleration (linear);Acceleration (linear);Unitless;Unitless;Speed (angular);Torque;Power;Force;Force;Ratio;Ratio;Ratio;Length;Unitless;Speed (linear);Unitless;Unitless;Angle;Speed (angular);Acceleration (angular);Length;Length;Length;Force;
km/h;s;m;m/s^2;m/s^2;-;-;rpm;N.m;kW;N;N;%;%;%;m;-;km/h;-;-;deg;rpm;deg/s^2;m;m;m;N;
61.3559359486915;0.131916536512146;2.25;-8.19696303335304;5.64099267133859;1;5.15;3162.90990851946;150;49.6828726628555;355.849182254057;174.908920090977;16.2751214806217;93.9998881781089;86.0377699114416;-35.4368567307794;1;88.2125780298833;1.59182697392614;1.8;-4.31475893550276;-4.88742323215637;1.63499332465586;-2.20264524760317;0.728080944264983;0;4044.40918225406;
61.6590271897039;0.146585043904041;2.5;-8.57661498268415;5.73964406486726;1;5.15;3178.53431835954;150;49.9283003187068;359.373573615654;176.641248048372;14.8593267992174;93.9404620410591;86.2045361721858;-34.2036474249932;1;86.3649257747071;1.59181814683421;1.8;-4.74158553132111;-4.9128503849084;-0.181526663786815;-2.44515040211198;0.821250969870898;0;4047.93357361565;
61.957342633796;0.161181446750797;2.75;-8.75614755644626;5.67711113530191;1;5.15;3193.91253498021;150;50.1698607805109;362.859390144653;178.35461549483;15.6541645315291;93.8816863293036;86.3753437974381;-33.8273122169966;1;85.7983078889236;1.59180916520485;1.8;-5.17290327085304;-4.91563557701593;-0.0199819529868984;-2.68691787052001;0.916210453162018;0;4051.41939014465;
62.2526670699898;0.175707570075994;3;-8.93927127264437;5.64738187697366;1;5.15;3209.13656458749;150;50.4089992783723;366.326828753256;180.058949726177;15.9995726326813;93.8232204948302;86.5502855117827;-33.450977009;1;85.2303201973828;1.59180028188037;1.8;-5.60881198416365;-5.09877035777889;-1.32023038535849;-2.92792722973795;1.01297261187091;0;4054.88682875326;
62.5449688391245;0.190164781989311;3.25;-9.12608711203271;5.61622367836742;1;5.15;3224.20477514575;150;50.6456901763351;369.775014113478;181.753820496455;16.3649178558196;93.7650792968854;84.2351558348003;-33.0746418010034;1;84.66091999937;1.59179144539054;1.8;-6.03464549921848;-5.28917248259617;-1.37916383910528;-3.16815750932986;1.1115508135148;0;4058.33501411348;
62.8342123301499;0.204554428618042;3.5;-10.0815657281154;5.5835571398467;1;5.15;3239.11533089873;150;50.8799046384075;373.203022100798;183.438773574968;16.7513053989003;93.707278317493;81.5197499549262;-30.2175579117794;1;80.2872723486759;1.59178265796607;1.8;-6.49907777429412;-5.67768405593419;-2.82736872355699;-3.40708364893638;1.21167500539467;0;4061.7630221008;
63.1123259990254;0.218877835670097;3.75;-11.1175646772229;5.39353497593856;1;5.15;3253.45214225006;150;51.1051067444939;376.514038798811;185.066222460432;19.2972388625099;93.6514499738492;77.8079885373296;-27.6448161797083;1;76.2589941269159;1.59177392196203;1.8;-7.00265633560151;-6.16601039034064;-3.57019904354302;-3.64469148070445;1.3135187637636;0;4065.07403879881;
63.0158387148346;0.233283740312022;4;-12.220927610203;-10.4404719646126;1;5.15;3248.47820480628;150;51.0269763178299;375.363675651609;184.500789727062;31.8692718422486;0;72.4660560752596;-25.0720744476372;1;72.1254151491271;1.8;1.59178478375608;-7.55278659111295;-6.94579546120027;-5.66843275005011;-3.88090179982069;1.41723036108288;0;4063.92367565161;
62.4743827180945;0.247802338733301;4.25;-13.3853369426772;-9.27790733999724;1;5.15;3220.56604747975;150;50.5885331758155;368.940854114884;181.343809649689;0;0;64.1499133646235;-22.4993327155661;1;67.8621512439999;1.8;1.59179932308007;-8.15914637152247;-7.2981498919307;-2.54146224248043;-4.11561872406248;1.52298583386311;0;4057.50085411488;
61.9894547590012;0.262440379263532;4.5;-14.8798181923458;-9.59857777081705;1;5.15;3195.56792100643;150;50.1958635234051;363.235623381988;178.539543696232;0;0;66.639416072663;-19.926590983495;1;63.437852002758;1.8;1.59181436795102;-8.88871252842221;-7.90401009949938;-4.33429135834898;-4.34872418750068;1.6309973320254;0;4051.79562338199;
61.4836390254108;0.27719922896991;4.75;-14.4412450321863;-9.47222412811045;1;5.15;3169.49302587328;150;49.786280028438;357.332016021064;175.637770586625;43.272788835051;0;65.8671273704133;-20.1980521772202;1;63.9134132469884;1.8;1.59182921496864;-9.59606845520259;-8.04158488549612;-0.976146392627873;-4.58056305576441;1.74202931828666;0;4045.89201602107;
60.9803621491599;0.29208013551739;5;-14.5525703289775;-9.33664498986284;1;5.15;3143.54900930814;150;49.3787523692096;351.506046306873;172.774158354226;0;0;65.0229734881477;-19.7167481974875;1;63.0687036271183;1.8;1.59184384959963;-10.3199182753261;-8.17142329383779;-0.913697447348623;-4.81098210259329;1.85589945283373;0;4040.06604630687;
60.4801862795398;0.307084194653255;5.25;-14.67300341061;-9.1904468787334;1;5.15;3117.76485021151;150;48.9737357452248;345.763417105841;169.951510102871;0;0;64.0963218462366;-19.2354442177549;1;62.2168051897528;1.8;1.59185825511546;-11.0610721177482;-8.39141959292318;-1.53544839825274;-5.03991422464359;1.97265614144506;0;4034.32341710584;
59.983767849107;0.322212310241601;5.5;-14.8035312145058;-9.03193765573605;1;5.15;3092.17438780376;150;48.571761701714;340.110692692507;167.173052340385;0;0;63.074278622528;-18.7541402380222;1;61.3573862709447;1.8;1.59187241212269;-11.8204014394405;-8.35208011824235;0.272315486423559;-5.26728839747921;2.0923493327507;0;4028.67069269251;
59.4918775404732;0.337477166291497;5.75;-14.9452913754828;-9.69765633702799;1;5.15;3066.81735091684;150;48.1734542977103;334.555483055172;164.442525569491;0;0;68.1175030215405;-18.2728362582896;1;60.4900939568405;1.8;1.59188761843596;-12.6236400575317;-8.35854937300915;-0.044380292403099;-5.49302935724621;2.21503058271955;0;4023.11548305517;
58.9589575596513;0.352889508103963;6;-14.0794334205103;-10.1685757730173;1;5.15;3039.34522679833;150;47.7419231811642;328.588525729697;161.509614341715;43.7510958495582;0;71.7498026959385;-19.0506330823779;1;61.8877136659655;1.8;1.59190356811383;-13.3911079802244;-8.09456989960801;1.7936187860059;-5.71725855361065;2.34099371778859;0;4017.1485257297;
