Format,OpenLAP Export
Venue,FSAE Endurance Germany 2012
Vehicle,Ratio 6,9
Driver,OpenLap
Device
Comment
Date,11/08/2025
Time,11:58:15
Frequency,50





distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
distance,time,speed_max,elevation,speed,yaw_rate,long_acc,lat_acc,sum_acc,throttle,brake_pres,brake_force,steering,delta,beta,Fz_aero,Fx_aero,Fx_eng,Fx_roll,Fz_mass,Fz_total,wheel_torque,engine_torque,engine_power,engine_speed,gear,fuel_cons,energy_spent_fuel,energy_spent_mech
m,s,m/s,m,m/s,rad/s,m/s/s,m/s/s,m/s/s,ratio,Pa,N,deg,deg,deg,N,N,N,N,N,N,N.m,N.m,W,rpm,,kg,J,J


657.784241,50.200005,17.293936,0.000000,14.961679,-0.035384,1.551506,-0.529351,1.639418,1.000000,0.000000,0.000000,-1.148271,-0.234341,-0.048568,-274.234497,-131.694534,704.971680,-3.874505,-3600.270020,-3874.504639,186.817505,30.000000,11687.047852,3720.103027,1.000000,0.340991,443288.406250,416691.093750
658.084473,50.220001,17.293936,0.000000,14.992868,-0.034287,1.550007,-0.514023,1.633094,1.000000,0.000000,0.000000,-1.110771,-0.226688,-0.047162,-275.377777,-132.243561,704.971680,-3.875648,-3600.270020,-3875.647949,186.817505,30.000000,11711.410156,3727.857910,1.000000,0.341183,443537.906250,416925.625000
658.386230,50.240002,17.293936,0.000000,15.023984,-0.032982,1.548504,-0.495416,1.626063,1.000000,0.000000,0.000000,-1.066881,-0.217731,-0.045454,-276.524048,-132.794037,704.971680,-3.876794,-3600.270020,-3876.794189,186.817505,30.000000,11735.715820,3735.594482,1.000000,0.341376,443788.687500,417161.375000
658.687927,50.259998,17.293936,0.000000,15.055094,-0.031678,1.547001,-0.476813,1.619033,1.000000,0.000000,0.000000,-1.023000,-0.208775,-0.043748,-277.670105,-133.344421,704.971680,-3.877940,-3600.270020,-3877.939941,186.817505,30.000000,11760.016602,3743.329590,1.000000,0.341569,444039.375000,417397.000000
658.989685,50.279999,17.293936,0.000000,15.086210,-0.030373,1.545498,-0.458207,1.612002,1.000000,0.000000,0.000000,-0.979110,-0.199818,-0.042040,-278.816376,-133.894882,704.971680,-3.879086,-3600.270020,-3879.086426,186.817505,30.000000,11784.322266,3751.066406,1.000000,0.341762,444290.156250,417632.718750
659.293396,50.299995,17.293936,0.000000,15.117228,-0.029108,1.543990,-0.439942,1.605651,1.000000,0.000000,0.000000,-0.936958,-0.191216,-0.040365,-279.966614,-134.447250,704.971680,-3.880237,-3600.270020,-3880.236328,186.817505,30.000000,11808.550781,3758.778809,1.000000,0.341956,444542.562500,417870.000000
659.597229,50.320000,17.293936,0.000000,15.148243,-0.027844,1.542481,-0.421688,1.599325,1.000000,0.000000,0.000000,-0.894867,-0.182626,-0.038690,-281.116943,-134.999664,704.971680,-3.881387,-3600.270020,-3881.387207,186.817505,30.000000,11832.777344,3766.490234,1.000000,0.342150,444795.000000,418107.312500
659.901001,50.340000,17.293936,0.000000,15.179257,-0.026581,1.540973,-0.403435,1.592998,1.000000,0.000000,0.000000,-0.852776,-0.174036,-0.037015,-282.267303,-135.552094,704.971680,-3.882537,-3600.270020,-3882.537598,186.817505,30.000000,11857.003906,3774.201660,1.000000,0.342344,445047.468750,418344.625000
660.206177,50.360001,17.293936,0.000000,15.210202,-0.024954,1.539461,-0.379462,1.585904,1.000000,0.000000,0.000000,-0.799423,-0.163147,-0.034816,-283.420258,-136.105774,704.971680,-3.883690,-3600.270020,-3883.690430,186.817505,30.000000,11881.175781,3781.895996,1.000000,0.342539,445301.062500,418583.000000
660.511963,50.380001,17.293936,0.000000,15.241114,-0.023153,1.537948,-0.352726,1.578438,1.000000,0.000000,0.000000,-0.740628,-0.151148,-0.032363,-284.574463,-136.660065,704.971680,-3.884845,-3600.270020,-3884.844727,186.817505,30.000000,11905.322266,3789.581787,1.000000,0.342735,445555.187500,418821.875000
